state,year,biasmo1,hate_crimes,fstate,merge_year,YEAR,Population,hate_crimes_per_100000
24,1994,41,7,29,1990,1990,5101921,0.13720322208046734
24,1994,42,2,29,1990,1990,5101921,0.039200920594419236
24,1995,11,31,29,1990,1990,5101921,0.6076142692134981
24,1995,12,74,29,1990,1990,5101921,1.4504340619935119
24,1995,14,3,29,1990,1990,5101921,0.05880138089162886
24,1995,15,1,29,1990,1990,5101921,0.019600460297209618
24,1995,21,5,29,1990,1990,5101921,0.0980023014860481
24,1995,24,1,29,1990,1990,5101921,0.019600460297209618
24,1995,32,4,29,1990,1990,5101921,0.07840184118883847
24,1995,41,13,29,1990,1990,5101921,0.25480598386372505
24,1995,42,2,29,1990,1990,5101921,0.039200920594419236
24,1995,45,1,29,1990,1990,5101921,0.019600460297209618
24,1996,11,32,29,1990,1990,5101921,0.6272147295107078
24,1996,12,85,29,1990,1990,5101921,1.6660391252628175
24,1996,13,1,29,1990,1990,5101921,0.019600460297209618
24,1996,14,5,29,1990,1990,5101921,0.0980023014860481
24,1996,15,3,29,1990,1990,5101921,0.05880138089162886
24,1996,21,2,29,1990,1990,5101921,0.039200920594419236
24,1996,23,1,29,1990,1990,5101921,0.019600460297209618
24,1996,24,1,29,1990,1990,5101921,0.019600460297209618
24,1996,26,1,29,1990,1990,5101921,0.019600460297209618
24,1996,32,6,29,1990,1990,5101921,0.11760276178325772
24,1996,33,3,29,1990,1990,5101921,0.05880138089162886
24,1996,41,9,29,1990,1990,5101921,0.17640414267488658
24,1996,43,1,29,1990,1990,5101921,0.019600460297209618
24,1997,11,27,29,1990,1990,5101921,0.5292124280246597
24,1997,12,88,29,1990,1990,5101921,1.7248405061544465
24,1997,14,2,29,1990,1990,5101921,0.039200920594419236
24,1997,15,5,29,1990,1990,5101921,0.0980023014860481
24,1997,21,8,29,1990,1990,5101921,0.15680368237767695
24,1997,26,3,29,1990,1990,5101921,0.05880138089162886
24,1997,32,5,29,1990,1990,5101921,0.0980023014860481
24,1997,33,2,29,1990,1990,5101921,0.039200920594419236
24,1997,41,10,29,1990,1990,5101921,0.1960046029720962
24,1997,42,3,29,1990,1990,5101921,0.05880138089162886
24,1997,43,3,29,1990,1990,5101921,0.05880138089162886
24,1997,44,1,29,1990,1990,5101921,0.019600460297209618
24,1998,11,21,29,1990,1990,5101921,0.411609666241402
24,1998,12,73,29,1990,1990,5101921,1.4308336016963021
24,1998,13,1,29,1990,1990,5101921,0.019600460297209618
24,1998,14,2,29,1990,1990,5101921,0.039200920594419236
24,1998,21,1,29,1990,1990,5101921,0.019600460297209618
24,1998,32,3,29,1990,1990,5101921,0.05880138089162886
24,1998,33,6,29,1990,1990,5101921,0.11760276178325772
24,1998,41,7,29,1990,1990,5101921,0.13720322208046734
24,1998,42,1,29,1990,1990,5101921,0.019600460297209618
24,1998,43,3,29,1990,1990,5101921,0.05880138089162886
24,1999,11,10,29,1990,1990,5101921,0.1960046029720962
24,1999,12,55,29,1990,1990,5101921,1.078025316346529
24,1999,14,4,29,1990,1990,5101921,0.07840184118883847
24,1999,15,2,29,1990,1990,5101921,0.039200920594419236
24,1999,21,2,29,1990,1990,5101921,0.039200920594419236
24,1999,32,2,29,1990,1990,5101921,0.039200920594419236
24,1999,33,4,29,1990,1990,5101921,0.07840184118883847
24,1999,41,4,29,1990,1990,5101921,0.07840184118883847
24,2000,11,14,29,2000,2000,5595490,0.2502015015664401
24,2000,12,35,29,2000,2000,5595490,0.6255037539161002
24,2000,15,1,29,2000,2000,5595490,0.017871535826174293
24,2000,21,4,29,2000,2000,5595490,0.07148614330469717
24,2000,26,2,29,2000,2000,5595490,0.035743071652348586
24,2000,32,8,29,2000,2000,5595490,0.14297228660939434
24,2000,33,3,29,2000,2000,5595490,0.05361460747852289
24,2000,41,2,29,2000,2000,5595490,0.035743071652348586
24,2000,43,1,29,2000,2000,5595490,0.017871535826174293
24,2001,11,7,29,2000,2000,5595490,0.12510075078322005
24,2001,12,26,29,2000,2000,5595490,0.4646599314805316
24,2001,14,2,29,2000,2000,5595490,0.035743071652348586
24,2001,15,2,29,2000,2000,5595490,0.035743071652348586
24,2001,21,3,29,2000,2000,5595490,0.05361460747852289
24,2001,24,10,29,2000,2000,5595490,0.17871535826174295
24,2001,25,4,29,2000,2000,5595490,0.07148614330469717
24,2001,32,2,29,2000,2000,5595490,0.035743071652348586
24,2001,33,4,29,2000,2000,5595490,0.07148614330469717
24,2001,41,4,29,2000,2000,5595490,0.07148614330469717
24,2001,42,1,29,2000,2000,5595490,0.017871535826174293
24,2002,11,8,29,2000,2000,5595490,0.14297228660939434
24,2002,12,36,29,2000,2000,5595490,0.6433752897422745
24,2002,14,1,29,2000,2000,5595490,0.017871535826174293
24,2002,21,5,29,2000,2000,5595490,0.08935767913087148
24,2002,24,5,29,2000,2000,5595490,0.08935767913087148
24,2002,32,2,29,2000,2000,5595490,0.035743071652348586
24,2002,33,3,29,2000,2000,5595490,0.05361460747852289
24,2002,41,3,29,2000,2000,5595490,0.05361460747852289
24,2002,43,1,29,2000,2000,5595490,0.017871535826174293
24,2003,11,6,29,2000,2000,5595490,0.10722921495704578
24,2003,12,32,29,2000,2000,5595490,0.5718891464375774
24,2003,23,1,29,2000,2000,5595490,0.017871535826174293
24,2003,24,2,29,2000,2000,5595490,0.035743071652348586
24,2003,25,2,29,2000,2000,5595490,0.035743071652348586
24,2003,32,1,29,2000,2000,5595490,0.017871535826174293
24,2003,33,5,29,2000,2000,5595490,0.08935767913087148
24,2003,41,4,29,2000,2000,5595490,0.07148614330469717
24,2003,42,1,29,2000,2000,5595490,0.017871535826174293
24,2004,11,9,29,2000,2000,5595490,0.16084382243556863
24,2004,12,39,29,2000,2000,5595490,0.6969898972207974
24,2004,13,1,29,2000,2000,5595490,0.017871535826174293
24,2004,14,1,29,2000,2000,5595490,0.017871535826174293
24,2004,15,2,29,2000,2000,5595490,0.035743071652348586
24,2004,21,2,29,2000,2000,5595490,0.035743071652348586
24,2004,23,1,29,2000,2000,5595490,0.017871535826174293
24,2004,24,1,29,2000,2000,5595490,0.017871535826174293
24,2004,32,2,29,2000,2000,5595490,0.035743071652348586
24,2004,33,2,29,2000,2000,5595490,0.035743071652348586
24,2004,41,5,29,2000,2000,5595490,0.08935767913087148
24,2004,42,3,29,2000,2000,5595490,0.05361460747852289
24,2004,43,2,29,2000,2000,5595490,0.035743071652348586
24,2004,44,1,29,2000,2000,5595490,0.017871535826174293
24,2005,11,5,29,2000,2000,5595490,0.08935767913087148
24,2005,12,50,29,2000,2000,5595490,0.8935767913087146
24,2005,15,5,29,2000,2000,5595490,0.08935767913087148
24,2005,21,4,29,2000,2000,5595490,0.07148614330469717
24,2005,25,1,29,2000,2000,5595490,0.017871535826174293
24,2005,32,1,29,2000,2000,5595490,0.017871535826174293
24,2005,41,8,29,2000,2000,5595490,0.14297228660939434
24,2005,42,1,29,2000,2000,5595490,0.017871535826174293
24,2005,43,2,29,2000,2000,5595490,0.035743071652348586
24,2005,44,1,29,2000,2000,5595490,0.017871535826174293
24,2006,11,10,29,2000,2000,5595490,0.17871535826174295
24,2006,12,37,29,2000,2000,5595490,0.6612468255684488
24,2006,14,1,29,2000,2000,5595490,0.017871535826174293
24,2006,21,7,29,2000,2000,5595490,0.12510075078322005
24,2006,24,2,29,2000,2000,5595490,0.035743071652348586
24,2006,25,1,29,2000,2000,5595490,0.017871535826174293
24,2006,32,4,29,2000,2000,5595490,0.07148614330469717
24,2006,33,4,29,2000,2000,5595490,0.07148614330469717
24,2006,41,8,29,2000,2000,5595490,0.14297228660939434
24,2006,42,1,29,2000,2000,5595490,0.017871535826174293
24,2006,43,1,29,2000,2000,5595490,0.017871535826174293
24,2006,51,1,29,2000,2000,5595490,0.017871535826174293
24,2006,52,1,29,2000,2000,5595490,0.017871535826174293
24,2007,11,10,29,2000,2000,5595490,0.17871535826174295
24,2007,12,69,29,2000,2000,5595490,1.2331359720060264
24,2007,14,1,29,2000,2000,5595490,0.017871535826174293
24,2007,15,2,29,2000,2000,5595490,0.035743071652348586
24,2007,21,10,29,2000,2000,5595490,0.17871535826174295
24,2007,24,1,29,2000,2000,5595490,0.017871535826174293
24,2007,25,1,29,2000,2000,5595490,0.017871535826174293
24,2007,32,6,29,2000,2000,5595490,0.10722921495704578
24,2007,33,4,29,2000,2000,5595490,0.07148614330469717
24,2007,41,8,29,2000,2000,5595490,0.14297228660939434
24,2007,43,1,29,2000,2000,5595490,0.017871535826174293
24,2007,51,1,29,2000,2000,5595490,0.017871535826174293
24,2008,11,16,29,2000,2000,5595490,0.2859445732187887
24,2008,12,49,29,2000,2000,5595490,0.8757052554825405
24,2008,13,1,29,2000,2000,5595490,0.017871535826174293
24,2008,15,4,29,2000,2000,5595490,0.07148614330469717
24,2008,21,5,29,2000,2000,5595490,0.08935767913087148
24,2008,23,4,29,2000,2000,5595490,0.07148614330469717
24,2008,32,5,29,2000,2000,5595490,0.08935767913087148
24,2008,33,1,29,2000,2000,5595490,0.017871535826174293
24,2008,41,9,29,2000,2000,5595490,0.16084382243556863
24,2008,42,2,29,2000,2000,5595490,0.035743071652348586
24,2008,43,2,29,2000,2000,5595490,0.035743071652348586
24,2008,45,1,29,2000,2000,5595490,0.017871535826174293
24,2009,11,11,29,2000,2000,5595490,0.19658689408791724
24,2009,12,63,29,2000,2000,5595490,1.1259067570489805
24,2009,14,1,29,2000,2000,5595490,0.017871535826174293
24,2009,15,7,29,2000,2000,5595490,0.12510075078322005
24,2009,21,8,29,2000,2000,5595490,0.14297228660939434
24,2009,23,2,29,2000,2000,5595490,0.035743071652348586
24,2009,24,6,29,2000,2000,5595490,0.10722921495704578
24,2009,25,1,29,2000,2000,5595490,0.017871535826174293
24,2009,32,2,29,2000,2000,5595490,0.035743071652348586
24,2009,33,3,29,2000,2000,5595490,0.05361460747852289
24,2009,41,9,29,2000,2000,5595490,0.16084382243556863
24,2009,42,2,29,2000,2000,5595490,0.035743071652348586
24,2009,43,10,29,2000,2000,5595490,0.17871535826174295
24,2010,11,20,29,2010,2010,5996231,0.333542853836018
24,2010,12,65,29,2010,2010,5996231,1.0840142749670585
24,2010,13,1,29,2010,2010,5996231,0.0166771426918009
24,2010,14,3,29,2010,2010,5996231,0.050031428075402694
24,2010,15,2,29,2010,2010,5996231,0.0333542853836018
24,2010,21,4,29,2010,2010,5996231,0.0667085707672036
24,2010,22,3,29,2010,2010,5996231,0.050031428075402694
24,2010,23,2,29,2010,2010,5996231,0.0333542853836018
24,2010,24,6,29,2010,2010,5996231,0.10006285615080539
24,2010,27,1,29,2010,2010,5996231,0.0166771426918009
24,2010,32,9,29,2010,2010,5996231,0.1500942842262081
24,2010,33,4,29,2010,2010,5996231,0.0667085707672036
24,2010,41,13,29,2010,2010,5996231,0.21680285499341168
24,2010,42,3,29,2010,2010,5996231,0.050031428075402694
24,2010,43,6,29,2010,2010,5996231,0.10006285615080539
24,2011,11,12,29,2010,2010,5996231,0.20012571230161078
24,2011,12,55,29,2010,2010,5996231,0.9172428480490495
24,2011,13,1,29,2010,2010,5996231,0.0166771426918009
24,2011,14,4,29,2010,2010,5996231,0.0667085707672036
24,2011,15,1,29,2010,2010,5996231,0.0166771426918009
24,2011,21,5,29,2010,2010,5996231,0.0833857134590045
24,2011,23,1,29,2010,2010,5996231,0.0166771426918009
24,2011,24,1,29,2010,2010,5996231,0.0166771426918009
24,2011,25,1,29,2010,2010,5996231,0.0166771426918009
24,2011,32,4,29,2010,2010,5996231,0.0667085707672036
24,2011,33,2,29,2010,2010,5996231,0.0333542853836018
24,2011,41,14,29,2010,2010,5996231,0.2334799976852126
24,2011,42,1,29,2010,2010,5996231,0.0166771426918009
24,2011,43,15,29,2010,2010,5996231,0.25015714037701353
24,2012,11,16,29,2010,2010,5996231,0.2668342830688144
24,2012,12,44,29,2010,2010,5996231,0.7337942784392395
24,2012,13,4,29,2010,2010,5996231,0.0667085707672036
24,2012,15,2,29,2010,2010,5996231,0.0333542853836018
24,2012,21,5,29,2010,2010,5996231,0.0833857134590045
24,2012,22,1,29,2010,2010,5996231,0.0166771426918009
24,2012,24,1,29,2010,2010,5996231,0.0166771426918009
24,2012,25,2,29,2010,2010,5996231,0.0333542853836018
24,2012,26,1,29,2010,2010,5996231,0.0166771426918009
24,2012,32,4,29,2010,2010,5996231,0.0667085707672036
24,2012,41,9,29,2010,2010,5996231,0.1500942842262081
24,2012,42,1,29,2010,2010,5996231,0.0166771426918009
24,2012,43,11,29,2010,2010,5996231,0.18344856960980988
24,2012,45,1,29,2010,2010,5996231,0.0166771426918009
24,2012,51,1,29,2010,2010,5996231,0.0166771426918009
24,2012,52,1,29,2010,2010,5996231,0.0166771426918009
24,2013,11,11,29,2010,2010,5996231,0.18344856960980988
24,2013,12,37,29,2010,2010,5996231,0.6170542795966333
24,2013,13,1,29,2010,2010,5996231,0.0166771426918009
24,2013,15,2,29,2010,2010,5996231,0.0333542853836018
24,2013,21,1,29,2010,2010,5996231,0.0166771426918009
24,2013,22,1,29,2010,2010,5996231,0.0166771426918009
24,2013,24,4,29,2010,2010,5996231,0.0667085707672036
24,2013,25,5,29,2010,2010,5996231,0.0833857134590045
24,2013,32,6,29,2010,2010,5996231,0.10006285615080539
24,2013,41,15,29,2010,2010,5996231,0.25015714037701353
24,2013,42,5,29,2010,2010,5996231,0.0833857134590045
24,2013,43,7,29,2010,2010,5996231,0.1167399988426063
24,2013,52,1,29,2010,2010,5996231,0.0166771426918009
24,2013,61,2,29,2010,2010,5996231,0.0333542853836018
24,2013,62,2,29,2010,2010,5996231,0.0333542853836018
24,2013,71,1,29,2010,2010,5996231,0.0166771426918009
24,2013,72,1,29,2010,2010,5996231,0.0166771426918009
24,2014,11,13,29,2010,2010,5996231,0.21680285499341168
24,2014,12,30,29,2010,2010,5996231,0.5003142807540271
24,2014,14,1,29,2010,2010,5996231,0.0166771426918009
24,2014,15,2,29,2010,2010,5996231,0.0333542853836018
24,2014,16,1,29,2010,2010,5996231,0.0166771426918009
24,2014,21,4,29,2010,2010,5996231,0.0667085707672036
24,2014,22,1,29,2010,2010,5996231,0.0166771426918009
24,2014,24,1,29,2010,2010,5996231,0.0166771426918009
24,2014,25,2,29,2010,2010,5996231,0.0333542853836018
24,2014,26,2,29,2010,2010,5996231,0.0333542853836018
24,2014,32,2,29,2010,2010,5996231,0.0333542853836018
24,2014,33,1,29,2010,2010,5996231,0.0166771426918009
24,2014,41,11,29,2010,2010,5996231,0.18344856960980988
24,2014,43,2,29,2010,2010,5996231,0.0333542853836018
24,2014,52,1,29,2010,2010,5996231,0.0166771426918009
24,2014,71,2,29,2010,2010,5996231,0.0333542853836018
24,2015,11,18,29,2010,2010,5996231,0.3001885684524162
24,2015,12,43,29,2010,2010,5996231,0.7171171357474387
24,2015,14,2,29,2010,2010,5996231,0.0333542853836018
24,2015,15,1,29,2010,2010,5996231,0.0166771426918009
24,2015,21,7,29,2010,2010,5996231,0.1167399988426063
24,2015,22,2,29,2010,2010,5996231,0.0333542853836018
24,2015,24,5,29,2010,2010,5996231,0.0833857134590045
24,2015,25,1,29,2010,2010,5996231,0.0166771426918009
24,2015,28,1,29,2010,2010,5996231,0.0166771426918009
24,2015,32,1,29,2010,2010,5996231,0.0166771426918009
24,2015,33,5,29,2010,2010,5996231,0.0833857134590045
24,2015,41,4,29,2010,2010,5996231,0.0667085707672036
24,2015,42,1,29,2010,2010,5996231,0.0166771426918009
24,2015,43,3,29,2010,2010,5996231,0.050031428075402694
24,2015,51,1,29,2010,2010,5996231,0.0166771426918009
24,2015,71,2,29,2010,2010,5996231,0.0333542853836018
24,2015,81,1,29,2010,2010,5996231,0.0166771426918009
24,2015,82,1,29,2010,2010,5996231,0.0166771426918009
24,2015,85,1,29,2010,2010,5996231,0.0166771426918009
24,2016,11,28,29,2010,2010,5996231,0.4669599953704252
24,2016,12,34,29,2010,2010,5996231,0.5670228515212306
24,2016,13,1,29,2010,2010,5996231,0.0166771426918009
24,2016,21,3,29,2010,2010,5996231,0.050031428075402694
24,2016,22,2,29,2010,2010,5996231,0.0333542853836018
24,2016,24,6,29,2010,2010,5996231,0.10006285615080539
24,2016,31,1,29,2010,2010,5996231,0.0166771426918009
24,2016,32,1,29,2010,2010,5996231,0.0166771426918009
24,2016,33,1,29,2010,2010,5996231,0.0166771426918009
24,2016,41,3,29,2010,2010,5996231,0.050031428075402694
24,2016,42,2,29,2010,2010,5996231,0.0333542853836018
24,2016,43,4,29,2010,2010,5996231,0.0667085707672036
24,2016,62,1,29,2010,2010,5996231,0.0166771426918009
24,2016,82,2,29,2010,2010,5996231,0.0333542853836018
24,2017,11,20,29,2010,2010,5996231,0.333542853836018
24,2017,12,46,29,2010,2010,5996231,0.7671485638228415
24,2017,14,2,29,2010,2010,5996231,0.0333542853836018
24,2017,15,2,29,2010,2010,5996231,0.0333542853836018
24,2017,21,5,29,2010,2010,5996231,0.0833857134590045
24,2017,24,3,29,2010,2010,5996231,0.050031428075402694
24,2017,25,2,29,2010,2010,5996231,0.0333542853836018
24,2017,32,7,29,2010,2010,5996231,0.1167399988426063
24,2017,33,1,29,2010,2010,5996231,0.0166771426918009
24,2017,41,9,29,2010,2010,5996231,0.1500942842262081
24,2017,42,2,29,2010,2010,5996231,0.0333542853836018
24,2017,43,2,29,2010,2010,5996231,0.0333542853836018
24,2017,62,1,29,2010,2010,5996231,0.0166771426918009
24,2017,71,1,29,2010,2010,5996231,0.0166771426918009
24,2017,85,1,29,2010,2010,5996231,0.0166771426918009
24,2018,11,11,29,2010,2010,5996231,0.18344856960980988
24,2018,12,35,29,2010,2010,5996231,0.5836999942130314
24,2018,13,2,29,2010,2010,5996231,0.0333542853836018
24,2018,14,1,29,2010,2010,5996231,0.0166771426918009
24,2018,15,2,29,2010,2010,5996231,0.0333542853836018
24,2018,24,1,29,2010,2010,5996231,0.0166771426918009
24,2018,31,2,29,2010,2010,5996231,0.0333542853836018
24,2018,32,3,29,2010,2010,5996231,0.050031428075402694
24,2018,33,1,29,2010,2010,5996231,0.0166771426918009
24,2018,41,6,29,2010,2010,5996231,0.10006285615080539
24,2018,42,2,29,2010,2010,5996231,0.0333542853836018
24,2018,51,1,29,2010,2010,5996231,0.0166771426918009
24,2018,52,1,29,2010,2010,5996231,0.0166771426918009
24,2018,71,1,29,2010,2010,5996231,0.0166771426918009
24,2018,81,2,29,2010,2010,5996231,0.0333542853836018
24,2018,84,1,29,2010,2010,5996231,0.0166771426918009
24,2018,85,2,29,2010,2010,5996231,0.0333542853836018
24,2019,11,5,29,2010,2010,5996231,0.0833857134590045
24,2019,12,37,29,2010,2010,5996231,0.6170542795966333
24,2019,14,1,29,2010,2010,5996231,0.0166771426918009
24,2019,15,4,29,2010,2010,5996231,0.0667085707672036
24,2019,16,8,29,2010,2010,5996231,0.1334171415344072
24,2019,21,3,29,2010,2010,5996231,0.050031428075402694
24,2019,22,1,29,2010,2010,5996231,0.0166771426918009
24,2019,24,1,29,2010,2010,5996231,0.0166771426918009
24,2019,25,1,29,2010,2010,5996231,0.0166771426918009
24,2019,29,2,29,2010,2010,5996231,0.0333542853836018
24,2019,31,1,29,2010,2010,5996231,0.0166771426918009
24,2019,32,3,29,2010,2010,5996231,0.050031428075402694
24,2019,33,3,29,2010,2010,5996231,0.050031428075402694
24,2019,41,9,29,2010,2010,5996231,0.1500942842262081
24,2019,42,5,29,2010,2010,5996231,0.0833857134590045
24,2019,43,3,29,2010,2010,5996231,0.050031428075402694
24,2019,51,1,29,2010,2010,5996231,0.0166771426918009
24,2019,71,1,29,2010,2010,5996231,0.0166771426918009
24,2019,81,3,29,2010,2010,5996231,0.050031428075402694
24,2019,82,2,29,2010,2010,5996231,0.0333542853836018
24,2019,85,1,29,2010,2010,5996231,0.0166771426918009
25,1993,11,1,30,1990,1990,796317,0.12557813031744897
25,1993,12,1,30,1990,1990,796317,0.12557813031744897
25,1993,13,2,30,1990,1990,796317,0.25115626063489793
25,1993,15,8,30,1990,1990,796317,1.0046250425395917
25,1993,21,7,30,1990,1990,796317,0.8790469122221427
25,1993,32,2,30,1990,1990,796317,0.25115626063489793
25,1995,11,3,30,1990,1990,796317,0.3767343909523469
25,1995,12,3,30,1990,1990,796317,0.3767343909523469
25,1995,14,1,30,1990,1990,796317,0.12557813031744897
25,1995,15,1,30,1990,1990,796317,0.12557813031744897
25,1995,41,2,30,1990,1990,796317,0.25115626063489793
25,1995,44,1,30,1990,1990,796317,0.12557813031744897
25,1996,11,1,30,1990,1990,796317,0.12557813031744897
25,1996,12,4,30,1990,1990,796317,0.5023125212697959
25,1996,15,1,30,1990,1990,796317,0.12557813031744897
25,1996,21,1,30,1990,1990,796317,0.12557813031744897
25,1996,32,1,30,1990,1990,796317,0.12557813031744897
25,1996,41,1,30,1990,1990,796317,0.12557813031744897
25,1996,43,1,30,1990,1990,796317,0.12557813031744897
25,1997,12,3,30,1990,1990,796317,0.3767343909523469
25,1997,13,1,30,1990,1990,796317,0.12557813031744897
25,1997,21,2,30,1990,1990,796317,0.25115626063489793
25,1997,26,1,30,1990,1990,796317,0.12557813031744897
25,1997,32,1,30,1990,1990,796317,0.12557813031744897
25,1997,33,1,30,1990,1990,796317,0.12557813031744897
25,1997,41,5,30,1990,1990,796317,0.6278906515872448
25,1997,42,1,30,1990,1990,796317,0.12557813031744897
25,1998,11,3,30,1990,1990,796317,0.3767343909523469
25,1998,12,4,30,1990,1990,796317,0.5023125212697959
25,1998,13,5,30,1990,1990,796317,0.6278906515872448
25,1998,15,1,30,1990,1990,796317,0.12557813031744897
25,1998,21,3,30,1990,1990,796317,0.3767343909523469
25,1998,23,1,30,1990,1990,796317,0.12557813031744897
25,1998,25,1,30,1990,1990,796317,0.12557813031744897
25,1998,26,1,30,1990,1990,796317,0.12557813031744897
25,1998,32,1,30,1990,1990,796317,0.12557813031744897
25,1998,33,1,30,1990,1990,796317,0.12557813031744897
25,1998,41,1,30,1990,1990,796317,0.12557813031744897
25,1999,11,2,30,1990,1990,796317,0.25115626063489793
25,1999,12,5,30,1990,1990,796317,0.6278906515872448
25,1999,13,2,30,1990,1990,796317,0.25115626063489793
25,1999,14,3,30,1990,1990,796317,0.3767343909523469
25,1999,21,4,30,1990,1990,796317,0.5023125212697959
25,1999,32,2,30,1990,1990,796317,0.25115626063489793
25,1999,33,1,30,1990,1990,796317,0.12557813031744897
25,1999,41,5,30,1990,1990,796317,0.6278906515872448
25,1999,43,3,30,1990,1990,796317,0.3767343909523469
25,2000,12,6,30,2000,2000,902740,0.6646431973768748
25,2000,13,1,30,2000,2000,902740,0.11077386622947914
25,2000,14,1,30,2000,2000,902740,0.11077386622947914
25,2000,15,1,30,2000,2000,902740,0.11077386622947914
25,2000,21,1,30,2000,2000,902740,0.11077386622947914
25,2000,22,3,30,2000,2000,902740,0.3323215986884374
25,2000,25,1,30,2000,2000,902740,0.11077386622947914
25,2000,26,1,30,2000,2000,902740,0.11077386622947914
25,2000,41,2,30,2000,2000,902740,0.22154773245895829
25,2000,43,2,30,2000,2000,902740,0.22154773245895829
25,2001,11,1,30,2000,2000,902740,0.11077386622947914
25,2001,12,3,30,2000,2000,902740,0.3323215986884374
25,2001,13,1,30,2000,2000,902740,0.11077386622947914
25,2001,25,1,30,2000,2000,902740,0.11077386622947914
25,2001,41,5,30,2000,2000,902740,0.5538693311473958
25,2001,42,1,30,2000,2000,902740,0.11077386622947914
25,2001,43,1,30,2000,2000,902740,0.11077386622947914
25,2002,13,3,30,2000,2000,902740,0.3323215986884374
25,2002,21,2,30,2000,2000,902740,0.22154773245895829
25,2002,32,2,30,2000,2000,902740,0.22154773245895829
25,2002,41,4,30,2000,2000,902740,0.44309546491791657
25,2002,42,1,30,2000,2000,902740,0.11077386622947914
25,2002,43,1,30,2000,2000,902740,0.11077386622947914
25,2003,11,1,30,2000,2000,902740,0.11077386622947914
25,2003,12,2,30,2000,2000,902740,0.22154773245895829
25,2003,41,2,30,2000,2000,902740,0.22154773245895829
25,2004,11,12,30,2000,2000,902740,1.3292863947537497
25,2004,12,10,30,2000,2000,902740,1.1077386622947916
25,2004,13,8,30,2000,2000,902740,0.8861909298358331
25,2004,15,1,30,2000,2000,902740,0.11077386622947914
25,2004,21,1,30,2000,2000,902740,0.11077386622947914
25,2004,22,2,30,2000,2000,902740,0.22154773245895829
25,2004,23,2,30,2000,2000,902740,0.22154773245895829
25,2004,25,3,30,2000,2000,902740,0.3323215986884374
25,2004,32,2,30,2000,2000,902740,0.22154773245895829
25,2004,33,1,30,2000,2000,902740,0.11077386622947914
25,2004,41,4,30,2000,2000,902740,0.44309546491791657
25,2004,42,2,30,2000,2000,902740,0.22154773245895829
25,2004,44,1,30,2000,2000,902740,0.11077386622947914
25,2004,51,2,30,2000,2000,902740,0.22154773245895829
25,2004,52,5,30,2000,2000,902740,0.5538693311473958
25,2005,11,21,30,2000,2000,902740,2.326251190819062
25,2005,12,4,30,2000,2000,902740,0.44309546491791657
25,2005,13,11,30,2000,2000,902740,1.2185125285242706
25,2005,15,1,30,2000,2000,902740,0.11077386622947914
25,2005,21,1,30,2000,2000,902740,0.11077386622947914
25,2005,22,2,30,2000,2000,902740,0.22154773245895829
25,2005,24,1,30,2000,2000,902740,0.11077386622947914
25,2005,25,1,30,2000,2000,902740,0.11077386622947914
25,2005,32,5,30,2000,2000,902740,0.5538693311473958
25,2005,33,3,30,2000,2000,902740,0.3323215986884374
25,2005,41,3,30,2000,2000,902740,0.3323215986884374
25,2005,43,2,30,2000,2000,902740,0.22154773245895829
25,2005,44,1,30,2000,2000,902740,0.11077386622947914
25,2005,45,1,30,2000,2000,902740,0.11077386622947914
25,2005,51,1,30,2000,2000,902740,0.11077386622947914
25,2005,52,7,30,2000,2000,902740,0.775417063606354
25,2006,11,5,30,2000,2000,902740,0.5538693311473958
25,2006,12,3,30,2000,2000,902740,0.3323215986884374
25,2006,13,5,30,2000,2000,902740,0.5538693311473958
25,2006,14,1,30,2000,2000,902740,0.11077386622947914
25,2006,21,2,30,2000,2000,902740,0.22154773245895829
25,2006,24,2,30,2000,2000,902740,0.22154773245895829
25,2006,25,1,30,2000,2000,902740,0.11077386622947914
25,2006,32,1,30,2000,2000,902740,0.11077386622947914
25,2006,33,2,30,2000,2000,902740,0.22154773245895829
25,2006,42,1,30,2000,2000,902740,0.11077386622947914
25,2006,52,1,30,2000,2000,902740,0.11077386622947914
25,2007,11,4,30,2000,2000,902740,0.44309546491791657
25,2007,12,2,30,2000,2000,902740,0.22154773245895829
25,2007,13,1,30,2000,2000,902740,0.11077386622947914
25,2007,21,2,30,2000,2000,902740,0.22154773245895829
25,2007,25,1,30,2000,2000,902740,0.11077386622947914
25,2007,32,1,30,2000,2000,902740,0.11077386622947914
25,2007,33,3,30,2000,2000,902740,0.3323215986884374
25,2007,41,4,30,2000,2000,902740,0.44309546491791657
25,2007,43,2,30,2000,2000,902740,0.22154773245895829
25,2007,52,1,30,2000,2000,902740,0.11077386622947914
25,2008,11,1,30,2000,2000,902740,0.11077386622947914
25,2008,12,6,30,2000,2000,902740,0.6646431973768748
25,2008,15,1,30,2000,2000,902740,0.11077386622947914
25,2008,21,1,30,2000,2000,902740,0.11077386622947914
25,2008,22,1,30,2000,2000,902740,0.11077386622947914
25,2008,23,1,30,2000,2000,902740,0.11077386622947914
25,2008,25,1,30,2000,2000,902740,0.11077386622947914
25,2008,26,1,30,2000,2000,902740,0.11077386622947914
25,2008,32,1,30,2000,2000,902740,0.11077386622947914
25,2008,33,3,30,2000,2000,902740,0.3323215986884374
25,2008,41,4,30,2000,2000,902740,0.44309546491791657
25,2008,42,2,30,2000,2000,902740,0.22154773245895829
25,2008,52,1,30,2000,2000,902740,0.11077386622947914
